Date,Room Type,Adults,Children,Package Code,Currency Code,Amount,Check-in Date,Check-out Date,Room Number,Requests,Stay Duration,Year,Month,Guest Type
2024-05-17,DKNG,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,506.0,71550,2,2024,5,Couple
2024-05-17,DKNG,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,506.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,CITY,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,521.0,71500,2,2024,5,Couple
2024-05-17,DBDB,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,522.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,TWIN,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,525.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,EXEC,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,529.0,71500,2,2024,5,Couple
2024-05-17,EXEC,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,529.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,QUEN,1.0,0.0,MIL,USD,165.0,2024-05-17,2024-05-18,605.0,No request,1,2024,5,Solo
2024-05-17,GENR,2.0,0.0,CON,USD,112.0,2024-05-17,2024-05-20,607.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-17,QUEN,1.0,0.0,CON,USD,0.0,2024-05-17,2024-05-20,614.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-17,TWTW,2.0,0.0,BMR,USD,70.0,2024-05-17,2024-05-18,624.0,No request,1,2024,5,Couple
2024-05-17,CITY,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,721.0,71550,2,2024,5,Couple
2024-05-17,VIEW,2.0,0.0,BMR,USD,70.0,2024-05-17,2024-05-25,702.0,No request,8,2024,5,Couple
2024-05-17,CITY,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,721.0,71550,2,2024,5,Couple
2024-05-17,DBDB,3.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-18,722.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Adult Group
2024-05-17,DKNG,1.0,0.0,MAR,USD,79.0,2024-05-17,2024-05-18,725.0,No request,1,2024,5,Solo
2024-05-17,GENR,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,730.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,GENR,2.0,0.0,MAR,USD,79.0,2024-05-17,2024-05-19,807.0,71500,2,2024,5,Couple
2024-05-17,GENR,2.0,0.0,CON,USD,112.0,2024-05-17,2024-05-20,827.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-17,GENR,2.0,0.0,BEN,USD,208.0,2024-05-17,2024-05-18,830.0,No request,1,2024,5,Couple
2024-05-17,CITY,2.0,0.0,AAA,USD,197.0,2024-05-17,2024-05-19,903.0,No request,2,2024,5,Couple
2024-05-17,QUEN,1.0,0.0,MIL,USD,165.0,2024-05-17,2024-05-18,914.0,No request,1,2024,5,Solo
2024-05-17,TWIN,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,925.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,CITY,2.0,0.0,SDC,USD,199.0,2024-05-17,2024-05-21,1003.0,No request,4,2024,5,Couple
2024-05-17,DKNG,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,1006.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,GENR,2.0,0.0,CON,USD,112.0,2024-05-17,2024-05-20,1008.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-17,GENR,1.0,0.0,BMR,USD,70.0,2024-05-17,2024-05-19,1011.0,No request,2,2024,5,Solo
2024-05-17,QUEN,1.0,0.0,CON,USD,112.0,2024-05-17,2024-05-20,1014.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-17,GENR,2.0,0.0,MIL,USD,165.0,2024-05-17,2024-05-20,1023.0,No request,3,2024,5,Couple
2024-05-17,TWIN,3.0,0.0,CON,USD,150.0,2024-05-17,2024-05-20,1025.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Adult Group
2024-05-17,QUEN,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,1026.0,71550,2,2024,5,Couple
2024-05-17,GENR,2.0,0.0,MAR,USD,79.0,2024-05-17,2024-05-18,1112.0,No request,1,2024,5,Couple
2024-05-17,DBDB,3.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,1122.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Adult Group
2024-05-17,SUIT,1.0,0.0,BEN,USD,239.0,2024-05-17,2024-05-20,1406.0,Titanium Elite (X4),3,2024,5,Solo
2024-05-17,DKNG,1.0,0.0,BEN,USD,246.0,2024-05-17,2024-05-18,1206.0,"Member (Y1),Member Rate (M5)",1,2024,5,Solo
2024-05-17,CITY,1.0,0.0,SPE,USD,220.0,2024-05-17,2024-05-18,1402.0,No request,1,2024,5,Solo
2024-05-17,SUIT,1.0,0.0,BEN,USD,239.0,2024-05-17,2024-05-20,1406.0,Titanium Elite (X4),3,2024,5,Solo
2024-05-17,GENR,1.0,0.0,MAR,USD,79.0,2024-05-17,2024-05-18,1523.0,No request,1,2024,5,Solo
2024-05-17,GENR,1.0,0.0,BEN,USD,208.0,2024-05-17,2024-05-18,1528.0,"Gold Elite (X1),Member Rate (M5),Breakfast included (B6)",1,2024,5,Solo
2024-05-17,GENR,2.0,0.0,CON,USD,112.0,2024-05-17,2024-05-20,1530.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-17,SUIT,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,1602.0,Breakfast included (B6),2,2024,5,Couple
2024-05-17,DKNG,1.0,0.0,SFB,USD,260.0,2024-05-17,2024-05-18,1704.0,"Silver Elite (M1),Member Rate (M5),Breakfast included (B6)",1,2024,5,Solo
2024-05-17,DKNG,1.0,0.0,MIL,USD,190.0,2024-05-17,2024-05-18,1802.0,No request,1,2024,5,Solo
2024-05-17,SUIT,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,1804.0,71500,2,2024,5,Couple
2024-05-17,SUIT,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,1804.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,SUIT,3.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,1805.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Adult Group
2024-05-17,CITY,2.0,0.0,SFB,USD,271.0,2024-05-17,2024-05-19,1821.0,"Member (Y1),Member Rate (M5),Breakfast included (B6)",2,2024,5,Couple
2024-05-17,GENR,2.0,0.0,GSO,USD,180.0,2024-05-17,2024-05-19,1826.0,71550,2,2024,5,Couple
2024-05-17,EXEC,1.0,0.0,MIL,USD,220.0,2024-05-17,2024-05-18,2129.0,No request,1,2024,5,Solo
2024-05-18,TWTW,1.0,0.0,SPE,USD,175.0,2024-05-18,2024-05-23,524.0,No request,5,2024,5,Solo
2024-05-18,TWTW,1.0,0.0,SPE,USD,175.0,2024-05-18,2024-05-23,524.0,No request,5,2024,5,Solo
2024-05-18,GENR,2.0,0.0,MAR,USD,79.0,2024-05-18,2024-05-19,711.0,No request,1,2024,5,Couple
2024-05-18,GENR,2.0,0.0,MAR,USD,79.0,2024-05-18,2024-05-19,711.0,No request,1,2024,5,Couple
2024-05-18,TWTW,1.0,0.0,BMR,USD,70.0,2024-05-18,2024-05-20,724.0,No request,2,2024,5,Solo
2024-05-18,GENR,2.0,0.0,PKG,USD,207.0,2024-05-18,2024-05-19,811.0,"Member (Y1),Breakfast included (B6)",1,2024,5,Couple
2024-05-18,GENR,1.0,0.0,CMP,USD,0.0,2024-05-18,2024-05-19,823.0,No request,1,2024,5,Solo
2024-05-18,VIEW,2.0,0.0,PKG,USD,355.0,2024-05-18,2024-05-19,902.0,No request,1,2024,5,Couple
2024-05-18,DKNG,1.0,0.0,OTD,USD,225.0,2024-05-18,2024-05-23,906.0,No request,5,2024,5,Solo
2024-05-18,GENR,1.0,0.0,SPE,USD,123.0,2024-05-18,2024-05-19,911.0,No request,1,2024,5,Solo
2024-05-18,TWTW,2.0,0.0,ADP,USD,224.1,2024-05-18,2024-05-19,1024.0,71500,1,2024,5,Couple
2024-05-18,QUEN,1.0,0.0,SFB,USD,234.0,2024-05-18,2024-05-22,1110.0,Breakfast included (B6),4,2024,5,Solo
2024-05-18,CITY,1.0,0.0,OTD,USD,225.0,2024-05-18,2024-05-23,1521.0,No request,5,2024,5,Solo
2024-05-18,GENR,1.0,0.0,BEN,USD,199.0,2024-05-18,2024-05-23,1523.0,"Extra Towels (E6),Member (Y1),Extra Feather Pillows (V9),Refrigerator (R4)",5,2024,5,Solo
2024-05-18,GENR,1.0,0.0,BEN,USD,199.0,2024-05-18,2024-05-23,1523.0,"Extra Towels (E6),Member (Y1),Extra Feather Pillows (V9),Refrigerator (R4)",5,2024,5,Solo
2024-05-18,TWTW,1.0,0.0,BMR,USD,70.0,2024-05-18,2024-05-20,1524.0,No request,2,2024,5,Solo
2024-05-18,GENR,1.0,0.0,SPE,USD,155.0,2024-05-18,2024-05-22,1531.0,No request,4,2024,5,Solo
2024-05-18,DKNG,1.0,0.0,SPE,USD,175.0,2024-05-18,2024-05-26,1704.0,No request,8,2024,5,Solo
2024-05-18,GENR,2.0,0.0,CMP,USD,0.0,2024-05-18,2024-05-21,1723.0,71500,3,2024,5,Couple
2024-05-18,DKNG,1.0,0.0,SPE,USD,215.0,2024-05-18,2024-05-19,1802.0,No request,1,2024,5,Solo
2024-05-18,SUIT,1.0,0.0,BEN,USD,199.0,2024-05-18,2024-05-22,2027.0,Titanium Elite (X4),4,2024,5,Solo
2024-05-18,GENR,1.0,0.0,GCO,USD,190.0,2024-05-18,2024-05-22,2128.0,"Sign room and tax only (S4),Breakfast included (B6)",4,2024,5,Solo
2024-05-18,GENR,1.0,0.0,SPE,USD,206.0,2024-05-18,2024-05-28,2130.0,No request,10,2024,5,Solo
2024-05-19,QUEN,1.0,0.0,GCO,USD,190.0,2024-05-19,2024-05-22,414.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-19,CITY,2.0,0.0,ECM,USD,280.72,2024-05-19,2024-05-21,621.0,No request,2,2024,5,Couple
2024-05-19,TWIN,1.0,0.0,SPE,USD,150.0,2024-05-19,2024-05-24,625.0,No request,5,2024,5,Solo
2024-05-19,GENR,1.0,0.0,GWH,USD,175.0,2024-05-19,2024-05-21,712.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Solo
2024-05-19,CITY,2.0,0.0,OTD,USD,175.0,2024-05-19,2024-05-23,721.0,No request,4,2024,5,Couple
2024-05-19,DBDB,2.0,0.0,SDC,USD,223.0,2024-05-19,2024-05-21,722.0,"Valid Rate ID Required (I2),Platinum Elite (P6),Extra Towels (E6),Elite Breakfast (B3)",2,2024,5,Couple
2024-05-19,GENR,2.0,0.0,CON,USD,112.0,2024-05-19,2024-05-22,731.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-19,GENR,1.0,0.0,GCO,USD,190.0,2024-05-19,2024-05-22,807.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-19,QUEN,1.0,0.0,GCO,USD,190.0,2024-05-19,2024-05-22,809.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-19,CITY,2.0,0.0,MIL,USD,190.0,2024-05-19,2024-05-21,821.0,71500,2,2024,5,Couple
2024-05-19,CITY,2.0,0.0,MIL,USD,190.0,2024-05-19,2024-05-21,821.0,No request,2,2024,5,Couple
2024-05-19,GENR,1.0,0.0,GWH,USD,175.0,2024-05-19,2024-05-21,907.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Solo
2024-05-19,GENR,1.0,0.0,GWH,USD,175.0,2024-05-19,2024-05-21,912.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Solo
2024-05-19,CITY,1.0,0.0,SPE,USD,152.0,2024-05-19,2024-05-20,921.0,No request,1,2024,5,Solo
2024-05-19,DBDB,2.0,0.0,CON,USD,112.0,2024-05-19,2024-05-22,1022.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-19,GENR,1.0,0.0,SPE,USD,122.0,2024-05-19,2024-05-24,1207.0,No request,5,2024,5,Solo
2024-05-19,GENR,1.0,0.0,SFB,USD,269.0,2024-05-19,2024-05-22,1211.0,"Gold Elite (X1),Extra Foam Pillows (Y2),Member Rate (M5),Refrigerator (R4)",3,2024,5,Solo
2024-05-19,SUIT,1.0,0.0,BEN,USD,239.0,2024-05-19,2024-05-21,1407.0,"Titanium Elite (X4),Mobile Key",2,2024,5,Solo
2024-05-19,DBDB,2.0,0.0,SDC,USD,203.0,2024-05-19,2024-05-21,1522.0,"Valid Rate ID Required (I2),Platinum Elite (P6),Extra Towels (E6),Elite Breakfast (B3)",2,2024,5,Couple
2024-05-19,DKNG,1.0,0.0,SPE,USD,150.0,2024-05-19,2024-05-23,1525.0,No request,4,2024,5,Solo
2024-05-19,CITY,1.0,0.0,SFB,USD,289.0,2024-05-19,2024-05-24,1621.0,No request,5,2024,5,Solo
2024-05-19,TWTW,2.0,0.0,CON,USD,112.0,2024-05-19,2024-05-22,1624.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Couple
2024-05-19,DKNG,1.0,0.0,SPE,USD,175.0,2024-05-19,2024-05-24,1625.0,No request,5,2024,5,Solo
2024-05-19,DKNG,1.0,0.0,REG,USD,251.9,2024-05-19,2024-05-22,1725.0,No request,3,2024,5,Solo
2024-05-19,EXEC,2.0,0.0,MIL,USD,190.0,2024-05-19,2024-05-21,1729.0,No request,2,2024,5,Couple
2024-05-19,SUIT,1.0,0.0,SPE,USD,165.0,2024-05-19,2024-06-04,1803.0,No request,16,2024,5,Solo
2024-05-19,GENR,1.0,0.0,CON,USD,0.0,2024-05-19,2024-05-22,1826.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-19,CITY,2.0,0.0,ADP,USD,234.0,2024-05-19,2024-05-21,1821.0,No request,2,2024,5,Couple
2024-05-19,CITY,2.0,0.0,ADP,USD,234.0,2024-05-19,2024-05-21,1821.0,No request,2,2024,5,Couple
2024-05-19,DBDB,2.0,0.0,SDC,USD,203.0,2024-05-19,2024-05-20,1822.0,No request,1,2024,5,Couple
2024-05-19,TWTW,2.0,0.0,ECM,USD,239.0,2024-05-19,2024-05-20,1824.0,71500,1,2024,5,Couple
2024-05-19,GENR,1.0,0.0,CON,USD,0.0,2024-05-19,2024-05-22,1826.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-19,GENR,1.0,0.0,SPE,USD,155.0,2024-05-19,2024-05-24,1830.0,No request,5,2024,5,Solo
2024-05-19,SUIT,1.0,0.0,SPE,USD,165.0,2024-05-19,2024-05-25,1922.0,No request,6,2024,5,Solo
2024-05-19,SUIT,1.0,0.0,SPE,USD,122.0,2024-05-19,2024-05-24,1923.0,No request,5,2024,5,Solo
2024-05-19,SUIT,2.0,0.0,BMR,USD,70.0,2024-05-19,2024-05-24,1924.0,No request,5,2024,5,Couple
2024-05-19,SUIT,1.0,0.0,SPE,USD,175.0,2024-05-19,2024-05-26,2024.0,No request,7,2024,5,Solo
2024-05-19,CITY,2.0,0.0,MIL,USD,190.0,2024-05-19,2024-05-24,2121.0,No request,5,2024,5,Couple
2024-05-19,TWTW,2.0,0.0,BMR,USD,52.5,2024-05-19,2024-05-23,2124.0,No request,4,2024,5,Couple
2024-05-20,VIEW,1.0,0.0,SPE,USD,122.0,2024-05-20,2024-05-24,403.0,No request,4,2024,5,Solo
2024-05-20,DKNG,2.0,0.0,ADP,USD,190.79,2024-05-20,2024-05-22,406.0,No request,2,2024,5,Couple
2024-05-20,GENR,1.0,0.0,ECM,USD,219.0,2024-05-20,2024-05-22,407.0,OTA BOOKING (O9),2,2024,5,Solo
2024-05-20,GENR,1.0,0.0,BEN,USD,215.0,2024-05-20,2024-05-22,408.0,No request,2,2024,5,Solo
2024-05-20,GENR,1.0,0.0,BEN,USD,215.0,2024-05-20,2024-05-22,408.0,No request,2,2024,5,Solo
2024-05-20,VIEW,1.0,0.0,GCO,USD,190.0,2024-05-20,2024-05-22,503.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Solo
2024-05-20,QUEN,1.0,0.0,SPE,USD,123.0,2024-05-20,2024-05-23,409.0,No request,3,2024,5,Solo
2024-05-20,QUEN,1.0,0.0,SPE,USD,123.0,2024-05-20,2024-05-24,410.0,No request,4,2024,5,Solo
2024-05-20,GENR,1.0,0.0,SPE,USD,50.0,2024-05-20,2024-05-23,411.0,No request,3,2024,5,Solo
2024-05-20,VIEW,1.0,0.0,GCO,USD,190.0,2024-05-20,2024-05-22,503.0,"Sign room and tax only (S4),Breakfast included (B6)",2,2024,5,Solo
2024-05-20,DBDB,2.0,0.0,ECM,USD,201.52,2024-05-20,2024-05-24,522.0,No request,4,2024,5,Couple
2024-05-20,TWIN,2.0,0.0,ADP,USD,187.32,2024-05-20,2024-05-21,525.0,No request,1,2024,5,Couple
2024-05-20,VIEW,1.0,0.0,BEN,USD,229.0,2024-05-20,2024-05-22,602.0,"Silver Elite (M1),Breakfast included (B6)",2,2024,5,Solo
2024-05-20,VIEW,2.0,0.0,MIL,USD,165.0,2024-05-20,2024-05-26,603.0,No request,6,2024,5,Couple
2024-05-20,DKNG,1.0,0.0,GCO,USD,175.0,2024-05-20,2024-05-23,606.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2024,5,Solo
2024-05-20,GENR,1.0,0.0,SFB,USD,224.0,2024-05-20,2024-05-22,607.0,"Gold Elite (X1),Extra Feather Pillows (V9),Breakfast included (B6)",2,2024,5,Solo
2024-05-20,QUEN,1.0,0.0,ADP,USD,197.1,2024-05-20,2024-05-22,614.0,1 Queen Bed (Q2),2,2024,5,Solo
2024-05-20,CITY,1.0,0.0,BEN,USD,199.0,2024-05-20,2024-05-24,703.0,"Extra Towels (E6),Gold Elite (X1),Foam Pillows (F2)",4,2024,5,Solo
2024-05-20,DKNG,1.0,0.0,BEN,USD,219.0,2024-05-20,2024-05-22,706.0,Member (Y1),2,2024,5,Solo
2024-05-20,QUEN,2.0,0.0,SPE,USD,130.0,2024-05-20,2024-05-21,710.0,71500,1,2024,5,Couple
2024-05-20,VIEW,1.0,0.0,SPE,USD,169.0,2024-05-20,2024-05-24,902.0,No request,4,2024,5,Solo
2024-05-20,VIEW,1.0,0.0,OTD,USD,185.0,2024-05-20,2024-05-31,802.0,No request,11,2024,5,Solo
2024-05-20,GENR,2.0,0.0,MAR,USD,79.0,2024-05-20,2024-05-24,808.0,No request,4,2024,5,Couple
2024-05-20,GENR,1.0,0.0,ECM,USD,229.0,2024-05-20,2024-05-22,811.0,OTA BOOKING (O9),2,2024,5,Solo
2024-05-20,GENR,1.0,0.0,SPE,USD,123.0,2024-05-20,2024-05-23,828.0,No request,3,2024,5,Solo
2024-05-20,VIEW,1.0,0.0,SPE,USD,169.0,2024-05-20,2024-05-24,902.0,No request,4,2024,5,Solo
2024-05-20,CITY,1.0,0.0,BMR,USD,52.5,2024-05-20,2024-05-21,903.0,No request,1,2024,5,Solo
2024-05-20,QUEN,1.0,0.0,OTD,USD,185.0,2024-05-20,2024-05-21,909.0,No request,1,2024,5,Solo
2024-05-20,CITY,1.0,0.0,SFB,USD,234.0,2024-05-20,2024-05-22,921.0,Breakfast included (B6),2,2024,5,Solo
2024-05-20,GENR,1.0,0.0,SPE,USD,123.0,2024-05-20,2024-05-24,927.0,No request,4,2024,5,Solo
2024-05-20,GENR,1.0,0.0,SPE,USD,175.0,2024-05-20,2024-05-23,1008.0,No request,3,2024,5,Solo
2024-05-20,CITY,2.0,0.0,ADP,USD,226.0,2024-05-20,2024-05-25,1021.0,"Member (Y1),Member Rate (M5)",5,2024,5,Couple
2024-05-20,GENR,1.0,0.0,SPE,USD,175.0,2024-05-20,2024-05-23,1031.0,No request,3,2024,5,Solo
2024-05-20,CITY,1.0,0.0,SDC,USD,159.0,2024-05-20,2024-05-24,1103.0,"Valid Rate ID Required (I2),Platinum Elite (P6),Elite Breakfast (B3)",4,2024,5,Solo
2024-05-20,GENR,1.0,0.0,SPE,USD,175.0,2024-05-20,2024-05-23,1107.0,No request,3,2024,5,Solo
2024-05-20,GENR,2.0,0.0,OTD,USD,185.0,2024-05-20,2024-05-23,1111.0,No request,3,2024,5,Couple
2024-05-20,SUIT,1.0,0.0,BEN,USD,229.0,2024-05-20,2024-05-21,1412.0,No request,1,2024,5,Solo
2024-05-20,QUEN,2.0,0.0,PKG,USD,207.0,2024-05-20,2024-05-21,1414.0,"Parking (P9),Breakfast included (B6)",1,2024,5,Couple
2024-05-20,CITY,1.0,0.0,SFB,USD,214.0,2024-05-20,2024-05-24,1502.0,71500,4,2024,5,Solo
2024-05-20,CITY,1.0,0.0,SFB,USD,214.0,2024-05-20,2024-05-24,1502.0,Breakfast included (B6),4,2024,5,Solo
2024-05-20,SUIT,1.0,0.0,SPE,USD,178.0,2024-05-20,2024-05-24,1506.0,No request,4,2024,5,Solo
2024-05-20,SUIT,1.0,0.0,AAA,USD,179.0,2024-05-20,2024-05-24,1507.0,"Valid Rate ID Required (I2),Titanium Elite (X4)",4,2024,5,Solo
2024-05-20,SUIT,1.0,0.0,SPE,USD,175.0,2024-05-20,2024-05-23,1508.0,"24Hour Cancel Policy (K8),Extra Towels (E6),Titanium Elite (X4),Extra Feather Pillows (V9),Refrigerator (R4),Breakfast included (B6)",3,2024,5,Solo
2024-05-20,SUIT,1.0,0.0,SPE,USD,50.0,2024-05-20,2024-05-23,1511.0,No request,3,2024,5,Solo
2024-05-20,TWTW,1.0,0.0,BMR,USD,52.5,2024-05-20,2024-05-21,1524.0,No request,1,2024,5,Solo
2024-05-20,GENR,1.0,0.0,OTD,USD,185.0,2024-05-20,2024-05-23,1530.0,No request,3,2024,5,Solo
2024-05-20,SUIT,1.0,0.0,MIL,USD,165.0,2024-05-20,2024-05-24,1601.0,No request,4,2024,5,Solo
2024-05-20,SUIT,1.0,0.0,SPE,USD,178.0,2024-05-20,2024-05-23,1603.0,No request,3,2024,5,Solo
2024-05-20,SUIT,1.0,0.0,SPE,USD,123.0,2024-05-20,2024-05-24,1604.0,No request,4,2024,5,Solo
2024-05-20,EXEC,1.0,0.0,SPE,USD,185.0,2024-05-20,2024-05-24,1629.0,No request,4,2024,5,Solo
2024-05-20,DKNG,1.0,0.0,SPE,USD,175.0,2024-05-20,2024-05-23,1703.0,No request,3,2024,5,Solo
2024-05-20,SUIT,2.0,0.0,BMR,USD,70.0,2024-05-20,2024-05-25,1706.0,No request,5,2024,5,Couple
2024-05-20,CITY,1.0,0.0,BEN,USD,229.0,2024-05-20,2024-05-22,1721.0,1 King Bed (K1),2,2024,5,Solo
2024-05-20,DBDB,2.0,0.0,BMR,USD,52.5,2024-05-20,2024-05-26,1822.0,No request,6,2024,5,Couple
2024-05-20,SUIT,2.0,0.0,BMR,USD,70.0,2024-05-20,2024-05-21,1925.0,No request,1,2024,5,Couple
2024-05-20,SUIT,1.0,0.0,BEN,USD,229.0,2024-05-20,2024-05-21,2022.0,No request,1,2024,5,Solo
2024-05-20,TWIN,2.0,0.0,ADP,USD,216.81,2024-05-20,2024-05-22,2125.0,OTA BOOKING (O9),2,2024,5,Couple
2024-05-21,GENR,1.0,0.0,SPE,USD,178.0,2024-05-21,2024-05-23,412.0,No request,2,2024,5,Solo
2024-05-21,TWIN,1.0,0.0,SPE,USD,145.0,2024-05-21,2024-05-24,525.0,No request,3,2024,5,Solo
2024-05-21,GENR,2.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,527.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Couple
2024-05-21,EXEC,1.0,0.0,SPE,USD,186.0,2024-05-21,2024-05-25,529.0,No request,4,2024,5,Solo
2024-05-21,GENR,2.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,608.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Couple
2024-05-21,QUEN,2.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,609.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Couple
2024-05-21,QUEN,1.0,0.0,ADP,USD,165.53,2024-05-21,2024-05-23,610.0,No request,2,2024,5,Solo
2024-05-21,GENR,2.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,611.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Couple
2024-05-21,GENR,2.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,612.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Couple
2024-05-21,GENR,1.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,707.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Solo
2024-05-21,GENR,1.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,708.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Solo
2024-05-21,GENR,2.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,711.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Couple
2024-05-21,GENR,1.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,712.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Solo
2024-05-21,TWTW,1.0,0.0,SPE,USD,185.0,2024-05-21,2024-05-23,724.0,No request,2,2024,5,Solo
2024-05-21,TWTW,2.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,724.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Couple
2024-05-21,GENR,2.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,812.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Couple
2024-05-21,GENR,1.0,0.0,BEN,USD,195.0,2024-05-21,2024-05-23,830.0,"Member (Y1),Member Rate (M5)",2,2024,5,Solo
2024-05-21,CITY,1.0,0.0,SPE,USD,175.0,2024-05-21,2024-05-23,903.0,No request,2,2024,5,Solo
2024-05-21,GENR,2.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,907.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Couple
2024-05-21,GENR,1.0,0.0,SPE,USD,50.0,2024-05-21,2024-05-22,908.0,No request,1,2024,5,Solo
2024-05-21,QUEN,2.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,909.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Couple
2024-05-21,GENR,2.0,0.0,GWH,USD,205.0,2024-05-21,2024-05-22,912.0,"Sign room and tax only (S4),Breakfast included (B6)",1,2024,5,Couple
2024-05-21,CITY,1.0,0.0,SPE,USD,169.15,2024-05-21,2024-05-23,1003.0,No request,2,2024,5,Solo
2024-05-21,GENR,1.0,0.0,ECM,USD,178.9,2024-05-21,2024-05-24,1023.0,No request,3,2024,5,Solo
2024-05-21,TWIN,1.0,0.0,SDC,USD,169.0,2024-05-21,2024-05-25,1025.0,"Valid Rate ID Required (I2),Gold Elite (X1),Extra Feather Pillows (V9)",4,2024,5,Solo
